plasmid_id	inc_type_x	length_bp	pLIN	bin_A	bin_B	bin_C	bin_D	bin_E	bin_F	n_amr_genes	n_vir_genes	n_stress_genes	n_total_hits	amr_genes	vir_genes	stress_genes	amr_classes	amr_subclasses
CP035908.1	IncAC2	163186	1.1.2.15.48.492	1	1	2	15	48	492	7	0	1	8	aph(3'')-Ib; aph(6)-Id; blaCMY-4; blaCTX-M-15; blaTEM-1; dfrA14; sul2	none	merR	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TRIMETHOPRIM	BETA-LACTAM; CEPHALOSPORIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP027038.1	IncAC2	155161	1.1.2.15.48.360	1	1	2	15	48	360	15	0	1	16	aadA1; ant(2'')-Ia; aph(3'')-Ib; aph(6)-Id; arr-2; blaOXA-10; blaTEM-1; blaVEB-1; cmlA5; floR2; rmtB1; sul1; sul2; tet(A); tet(G)	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; RIFAMYCIN; SULFONAMIDE; TETRACYCLINE	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; GENTAMICIN/KANAMYCIN/TOBRAMYCIN; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
NZ_CP027043.1	IncAC2	192771	1.1.2.15.48.501	1	1	2	15	48	501	17	0	1	18	aadA1; ant(2'')-Ia; aph(3'')-Ib; aph(6)-Id; arr-2; blaOXA-10; blaTEM-1; blaVEB-1; cmlA5; dfrA14; dfrA23; floR2; rmtB1; sul1; sul2; tet(A); tet(G)	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; RIFAMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; GENTAMICIN/KANAMYCIN/TOBRAMYCIN; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP027055.1	IncAC2	175636	1.1.2.15.48.360	1	1	2	15	48	360	17	0	1	18	aadA1; ant(2'')-Ia; aph(3'')-Ib; aph(6)-Id; arr-2; blaOXA-10; blaTEM-1; blaVEB-1; cmlA5; dfrA14; dfrA23; floR2; rmtB1; sul1; sul2; tet(A); tet(G)	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; RIFAMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; GENTAMICIN/KANAMYCIN/TOBRAMYCIN; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP030132.1	IncAC2	194181	1.1.2.15.48.361	1	1	2	15	48	361	27	0	6	33	aac(3)-IId; aac(6')-Ib4; aadA1; aadA2; aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; arr-2; blaCMY-2; blaCTX-M-14; blaDHA-1; blaOXA-10; blaTEM-1; blaTEM-2; catB3; cmlA5; dfrA12; dfrA14; erm(42); floR2; rmtB1; sul1; sul2; tet(G)	none	merC; merR; merT; qacE; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE/MACROLIDE; PHENICOL; RIFAMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; CLINDAMYCIN/ERYTHROMYCIN; GENTAMICIN; KANAMYCIN; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP031570.1	IncAC2	158968	1.1.2.15.48.492	1	1	2	15	48	492	11	0	6	17	aac(6')-Il; aadA1; aadA2; blaVIM-1; dfrA1; dfrA12; mph(A); mrx(A); qnrA1; sul1	none	merC; merP; merR; merT; qacE; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CARBAPENEM; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP031573.1	IncAC2	164095	1.1.2.15.48.492	1	1	2	15	48	492	11	0	6	17	aac(6')-Il; aadA1; ant(2'')-Ia; blaTEM-1; blaVIM-1; dfrA1; mph(A); mrx(A); qnrA1; sul1	none	merC; merP; merR; merT; qacE; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; CARBAPENEM; GENTAMICIN/KANAMYCIN/TOBRAMYCIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP031576.1	IncAC2	160309	1.1.2.15.48.492	1	1	2	15	48	492	11	0	6	17	aac(6')-Il; aadA1; aadA2; blaVIM-1; dfrA1; dfrA12; mph(A); mrx(A); qnrA1; sul1	none	merC; merP; merR; merT; qacE; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CARBAPENEM; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP031584.1	IncAC2	164082	1.1.2.15.48.492	1	1	2	15	48	492	11	0	6	17	aac(6')-Il; aadA1; ant(2'')-Ia; blaTEM-1; blaVIM-1; dfrA1; mph(A); mrx(A); qnrA1; sul1	none	merC; merP; merR; merT; qacE; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; CARBAPENEM; GENTAMICIN/KANAMYCIN/TOBRAMYCIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP031610.1	IncAC2	160292	1.1.2.15.48.492	1	1	2	15	48	492	11	0	6	17	aac(6')-Il; aadA1; aadA2; blaVIM-1; dfrA1; dfrA12; mph(A); mrx(A); qnrA1; sul1	none	merC; merP; merR; merT; qacE; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; QUINOLONE; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/TOBRAMYCIN; AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CARBAPENEM; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP036192.1	IncAC2	165052	1.1.2.15.48.492	1	1	2	15	48	492	8	0	1	9	aph(3'')-Ib; aph(6)-Id; blaCMY-4; blaCTX-M-15; blaTEM-1; dfrA14; sul2	none	merR	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TRIMETHOPRIM	BETA-LACTAM; CEPHALOSPORIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP043190.1	IncAC2	165649	1.1.2.15.48.358	1	1	2	15	48	358	10	0	8	18	aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; blaCMY-2; blaTEM-1; dfrA1; floR; sul1; sul2; tet(A)	none	merA; merB; merD; merE; merP; merR; merT; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP043192.1	IncAC2	165649	1.1.2.15.48.358	1	1	2	15	48	358	10	0	8	18	aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; blaCMY-2; blaTEM-1; dfrA1; floR; sul1; sul2; tet(A)	none	merA; merB; merD; merE; merP; merR; merT; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP043215.1	IncAC2	165649	1.1.2.15.48.358	1	1	2	15	48	358	10	0	8	18	aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; blaCMY-2; blaTEM-1; dfrA1; floR; sul1; sul2; tet(A)	none	merA; merB; merD; merE; merP; merR; merT; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_AP026526.1	IncC	166530	1.1.2.15.48.492	1	1	2	15	48	492	10	0	3	13	aac(3)-Ia; aac(6')-Ib3; ant(2'')-Ia; aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; blaCTX-M-25; blaOXA-21; sul1; sul2	none	merR; merT; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN; BETA-LACTAM; CEPHALOSPORIN; GENTAMICIN; GENTAMICIN/KANAMYCIN/TOBRAMYCIN; KANAMYCIN; STREPTOMYCIN; SULFONAMIDE
NZ_CP040024.1	IncC	155920	1.1.2.15.48.492	1	1	2	15	48	492	6	0	0	6	aph(3'')-Ib; aph(6)-Id; blaCTX-M-14; blaTEM-1; erm(42); sul2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE/MACROLIDE; SULFONAMIDE	BETA-LACTAM; CEPHALOSPORIN; CLINDAMYCIN/ERYTHROMYCIN; STREPTOMYCIN; SULFONAMIDE
NZ_CP040029.1	IncC	176345	1.1.2.15.48.492	1	1	2	15	48	492	14	0	1	15	aac(3)-IId; aadA2; aph(3'')-Ib; aph(6)-Id; blaCTX-M-14; blaTEM-1; blaTEM-31; dfrA12; erm(42); floR2; rmtB1; sul1; sul2; tet(G)	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE/MACROLIDE; PHENICOL; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; CLINDAMYCIN/ERYTHROMYCIN; GENTAMICIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP040034.1	IncC	176345	1.1.2.15.48.492	1	1	2	15	48	492	14	0	1	15	aac(3)-IId; aadA2; aph(3'')-Ib; aph(6)-Id; blaCTX-M-14; blaTEM-1; blaTEM-31; dfrA12; erm(42); floR2; rmtB1; sul1; sul2; tet(G)	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE/MACROLIDE; PHENICOL; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AMINOGLYCOSIDE; BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; CLINDAMYCIN/ERYTHROMYCIN; GENTAMICIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP040039.1	IncC	151220	1.1.2.15.48.492	1	1	2	15	48	492	5	0	0	5	aph(3'')-Ib; aph(6)-Id; blaTEM-1; erm(42); sul2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; LINCOSAMIDE/MACROLIDE; SULFONAMIDE	BETA-LACTAM; CLINDAMYCIN/ERYTHROMYCIN; STREPTOMYCIN; SULFONAMIDE
NZ_CP070541.1	IncC	47716	1.1.2.15.48.2099	1	1	2	15	48	2099	2	0	0	2	catA1; sul2	none	none	PHENICOL; SULFONAMIDE	CHLORAMPHENICOL; SULFONAMIDE
NZ_CP070557.1	IncC	168105	1.1.2.15.48.371	1	1	2	15	48	371	5	0	0	5	aac(3)-IIe; blaTEM-1; catA1; sul2	none	none	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE	BETA-LACTAM; CHLORAMPHENICOL; GENTAMICIN; SULFONAMIDE
NZ_CP070578.1	IncC	102009	1.1.2.15.48.370	1	1	2	15	48	370	3	0	0	3	aac(6')-Im; aph(2'')-IIa; sul2	none	none	AMINOGLYCOSIDE; SULFONAMIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN; AMIKACIN/KANAMYCIN/TOBRAMYCIN; SULFONAMIDE
NZ_CP070596.1	IncC	102008	1.1.2.15.48.370	1	1	2	15	48	370	3	0	0	3	aac(6')-Im; aph(2'')-IIa; sul2	none	none	AMINOGLYCOSIDE; SULFONAMIDE	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN; AMIKACIN/KANAMYCIN/TOBRAMYCIN; SULFONAMIDE
NZ_CP085731.1	IncC	170174	1.1.2.15.48.376	1	1	2	15	48	376	4	0	0	4	aac(6')-Im; aph(2'')-IIa; aph(3')-Ia; blaKPC-2	none	none	AMINOGLYCOSIDE; BETA-LACTAM	AMIKACIN/GENTAMICIN/KANAMYCIN/TOBRAMYCIN; AMIKACIN/KANAMYCIN/TOBRAMYCIN; CARBAPENEM; KANAMYCIN
NZ_CP091867.1	IncC	180872	1.1.2.15.48.503	1	1	2	15	48	503	11	0	0	11	aac(3)-IId; aph(3'')-Ib; aph(6)-Id; blaCTX-M-55; blaTEM-1; catA2; floR; mcr-3.1; qnrS1; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; COLISTIN; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; COLISTIN; GENTAMICIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
NZ_CP091869.1	IncC	180031	1.1.2.15.48.510	1	1	2	15	48	510	11	0	0	11	aac(3)-IId; aph(3'')-Ib; aph(6)-Id; blaCTX-M-55; blaTEM-1; catA2; floR; mcr-3.1; qnrS1; sul2; tet(A)	none	none	AMINOGLYCOSIDE; BETA-LACTAM; COLISTIN; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE	BETA-LACTAM; CEPHALOSPORIN; CHLORAMPHENICOL; CHLORAMPHENICOL/FLORFENICOL; COLISTIN; GENTAMICIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
NZ_CP135682.1	IncC	107043	1.1.2.15.48.492	1	1	2	15	48	492	6	0	7	13	aph(3'')-Ib; aph(6)-Id; blaCMY-2; floR; sul2; tet(A)	none	merA; merB; merD; merE; merP; merR; merT	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE; TETRACYCLINE	CEPHALOSPORIN; CHLORAMPHENICOL/FLORFENICOL; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE
NZ_MZ606383.1	IncC	138796	1.1.2.15.48.492	1	1	2	15	48	492	6	0	1	7	aac(6')-Ib3; blaCMY-6; blaNDM-1; ble; rmtC; sul1	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; SULFONAMIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN; AMINOGLYCOSIDE; BLEOMYCIN; CARBAPENEM; CEPHALOSPORIN; SULFONAMIDE
NZ_MZ606384.2	IncC	140133	1.1.2.15.48.360	1	1	2	15	48	360	6	0	1	7	aac(6')-Ib3; blaCMY-6; blaNDM-1; ble; rmtC; sul1	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; BLEOMYCIN; SULFONAMIDE	AMIKACIN/KANAMYCIN/TOBRAMYCIN; AMINOGLYCOSIDE; BLEOMYCIN; CARBAPENEM; CEPHALOSPORIN; SULFONAMIDE
NZ_OQ362291.1	IncC	114198	1.1.2.15.48.2078	1	1	2	15	48	2078	16	0	3	19	aadA1; ant(2'')-Ia; aph(3'')-Ib; aph(3')-Ia; aph(6)-Id; arr-2; blaOXA-10; blaVEB-25; cmlA5; dfrA23; qnrS1; sul1; sul2; tet(A)	none	merR; merT; qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; QUINOLONE; RIFAMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN/KANAMYCIN/TOBRAMYCIN; KANAMYCIN; QUINOLONE; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
AP026477.1	IncF	155167	1.1.2.15.48.1434	1	1	2	15	48	1434	10	1	1	12	aac(3)-IId; aadA5; aph(3'')-Ib; aph(6)-Id; blaTEM-1; dfrA17; mph(A); mrx(A); sul1; sul2	senB	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; GENTAMICIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
AP026480.1	IncF	117889	1.1.2.15.48.1434	1	1	2	15	48	1434	10	0	1	11	aadA5; aph(3'')-Ib; aph(6)-Id; blaTEM-1; dfrA17; mph(A); mrx(A); sul1; sul2; tet(A)	none	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
AP026519.1	IncF	149987	1.1.2.15.48.1434	1	1	2	15	48	1434	11	1	1	13	aac(3)-IId; aadA5; aph(3'')-Ib; aph(6)-Id; blaTEM-1; dfrA17; mph(A); mrx(A); sul1; sul2; tet(A)	senB	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; GENTAMICIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
AP026531.1	IncF	168269	1.1.2.15.48.1434	1	1	2	15	48	1434	7	5	1	13	aac(3)-IId; aadA5; blaTEM-1; catA1; dfrA17; sul1; tet(B)	iucA; iucB; iucC; iucD; iutA	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; PHENICOL; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; CHLORAMPHENICOL; GENTAMICIN; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
CP054243.1	IncF	134442	1.1.2.15.48.1434	1	1	2	15	48	1434	3	1	0	4	aac(3)-IId; blaCTX-M-14; blaTEM	senB	none	AMINOGLYCOSIDE; BETA-LACTAM	BETA-LACTAM; CEPHALOSPORIN; GENTAMICIN
CP054247.1	IncF	132547	1.1.2.15.48.1434	1	1	2	15	48	1434	3	1	0	4	aac(3)-IId; blaCTX-M-14; blaTEM-1	senB	none	AMINOGLYCOSIDE; BETA-LACTAM	BETA-LACTAM; CEPHALOSPORIN; GENTAMICIN
CP054250.1	IncF	174444	1.1.2.15.48.1482	1	1	2	15	48	1482	8	1	1	10	aac(3)-IId; aadA5; blaCTX-M-14; blaTEM-1; dfrA17; mph(A); mrx(A); sul1	senB	qacEdelta1	AMINOGLYCOSIDE; BETA-LACTAM; MACROLIDE; SULFONAMIDE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; BETA-LACTAM; CEPHALOSPORIN; GENTAMICIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
CP121348.1	IncF	147176	1.1.2.15.48.1418	1	1	2	15	48	1418	0	10	0	10	none	cvaB; cvaC; iroC; iroD; iroE; iss; iucA; iucC; iucD; iutA	none	none	none
NZ_AP025658.1	IncF	171085	1.1.2.15.48.1418	1	1	2	15	48	1418	6	15	0	21	aph(3'')-Ib; aph(6)-Id; blaTEM-1; dfrA14; sul2; tet(A)	cvaB; cvaC; iroB; iroC; iroD; iroE; iroN; iss; iucA; iucB; iucC; iucD; iutA; traT; tsh	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_AP025663.1	IncF	170915	1.1.2.15.48.1418	1	1	2	15	48	1418	6	15	0	21	aph(3'')-Ib; aph(6)-Id; blaTEM-1; dfrA14; sul2; tet(A)	cvaB; cvaC; iroB; iroC; iroD; iroE; iroN; iss; iucA; iucB; iucC; iucD; iutA; traT; tsh	none	AMINOGLYCOSIDE; BETA-LACTAM; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	BETA-LACTAM; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP012683.1	IncF	112639	1.1.2.15.48.1743	1	1	2	15	48	1743	1	2	0	3	blaCMY-2	cvaB; cvaC	none	BETA-LACTAM	CEPHALOSPORIN
NZ_CP018886.1	IncF	217456	1.1.2.15.48.1327	1	1	2	15	48	1327	4	0	23	27	aph(3')-Ia; mph(A); mrx(A); sul1	none	arsA; arsB; arsC; arsD; arsR; clpK; hsp20; pcoA; pcoB; pcoC; pcoD; pcoE; pcoR; pcoS; qacEdelta1; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; MACROLIDE; SULFONAMIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; KANAMYCIN; SULFONAMIDE
NZ_CP026494.1	IncF	201203	1.1.2.15.48.1418	1	1	2	15	48	1418	1	14	0	15	tet(A)	cvaB; cvaC; iroB; iroC; iroD; iroE; iroN; iss; iucA; iucB; iucC; iucD; iutA; tsh	none	TETRACYCLINE	TETRACYCLINE
NZ_CP040026.1	IncF	109938	1.1.2.15.46.82	1	1	2	15	46	82	1	0	0	1	dfrA50	none	none	TRIMETHOPRIM	TRIMETHOPRIM
NZ_CP041629.1	IncF	98476	1.1.2.15.48.926	1	1	2	15	48	926	11	0	14	25	aadA1; aadA2; aph(3')-Ia; bleO; cmlA1; dfrA12; mef(B); oqxA; oqxB; sul3; tet(A)	none	merC; merP; merR; merT; pcoA; qacL; silA; silB; silC; silE; silF; silP; silR; silS	AMINOGLYCOSIDE; BLEOMYCIN; MACROLIDE; PHENICOL; PHENICOL/QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN; BLEOMYCIN; CHLORAMPHENICOL; KANAMYCIN; PHENICOL/QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP050155.1	IncF	130570	1.1.2.15.48.1361	1	1	2	15	48	1361	7	0	1	8	aph(3'')-Ib; aph(6)-Id; blaDHA-1; blaIMP-4; qnrB4; sul1; sul2	none	qacE	AMINOGLYCOSIDE; BETA-LACTAM; QUINOLONE; SULFONAMIDE	CARBAPENEM; CEPHALOSPORIN; QUINOLONE; STREPTOMYCIN; SULFONAMIDE
NZ_CP054165.1	IncF	68411	1.1.2.15.48.1175	1	1	2	15	48	1175	7	0	1	8	aac(6')-Ib-cr5; aadA5; arr; blaOXA-1; catB3; dfrA17; sul1	none	qacEdelta1	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; RIFAMYCIN; SULFONAMIDE; TRIMETHOPRIM	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL; RIFAMYCIN; STREPTOMYCIN; SULFONAMIDE; TRIMETHOPRIM
NZ_CP054166.1	IncF	165243	1.1.2.15.48.1434	1	1	2	15	48	1434	6	0	0	6	aac(3)-IIe; aac(6')-Ib-cr5; blaCTX-M-15; blaOXA-1; catB3; tet(A)	none	none	AMINOGLYCOSIDE; AMINOGLYCOSIDE/QUINOLONE; BETA-LACTAM; PHENICOL; TETRACYCLINE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN; CEPHALOSPORIN; CHLORAMPHENICOL; GENTAMICIN; TETRACYCLINE
NZ_CP072859.1	IncF	116735	1.1.2.15.48.1425	1	1	2	15	48	1425	9	0	1	10	aadA2; catA1; dfrA12; erm(B); mph(A); mrx(A); qepA4; sul1; tet(B)	none	qacEdelta1	AMINOGLYCOSIDE; LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN; MACROLIDE; PHENICOL; QUINOLONE; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN; CHLORAMPHENICOL; CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B; QUINOLONE; STREPTOMYCIN; SULFONAMIDE; TETRACYCLINE; TRIMETHOPRIM
NZ_CP075717.1	IncF	162438	1.1.2.15.48.1958	1	1	2	15	48	1958	0	1	0	1	none	traT	none	none	none
NZ_CP076260.1	IncF	89049	1.1.2.15.48.1011	1	1	2	15	48	1011	0	0	0	0	none	none	none	none	none
NZ_CP076263.1	IncF	77652	1.1.2.15.48.1010	1	1	2	15	48	1010	0	0	0	0	none	none	none	none	none
NZ_CP076265.1	IncF	145019	1.1.2.15.48.1809	1	1	2	15	48	1809	0	9	0	9	none	cdtB; cnf2; f17a; f17g; iucA; iucB; iucC; iucD; iutA	none	none	none
NZ_CP076269.1	IncF	88268	1.1.2.15.48.843	1	1	2	15	48	843	0	1	0	1	none	traT	none	none	none
NZ_CP076271.1	IncF	127140	1.1.2.15.48.1012	1	1	2	15	48	1012	0	0	0	0	none	none	none	none	none
NZ_CP076273.1	IncF	88425	1.1.2.15.48.1011	1	1	2	15	48	1011	0	0	0	0	none	none	none	none	none
NZ_CP076275.1	IncF	153041	1.1.2.15.48.844	1	1	2	15	48	844	0	2	0	2	none	cvaB; cvaC	none	none	none
NZ_CP076277.1	IncF	149410	1.1.2.15.48.844	1	1	2	15	48	844	0	2	0	2	none	cvaB; cvaC	none	none	none
NZ_CP076280.1	IncF	149690	1.1.2.15.48.446	1	1	2	15	48	446	0	7	0	7	none	cvaB; cvaC; ehxA; espP; katP	none	none	none
NZ_CP076283.1	IncF	77995	1.1.2.15.48.1010	1	1	2	15	48	1010	0	0	0	0	none	none	none	none	none
